Webpage,Preprocessed_Text,Preprocessed_Document
offers.,['offers'],['offer']
provide,['provide'],['provid']
valid,['valid'],['valid']
address.,['address'],['address']
Preferred,['preferred'],['prefer']
city,['city'],['citi']
departure,['departure'],['departur']
preferred,['preferred'],['prefer']
would,['would'],['would']
Airways.,['airways'],['airway']
read,['read'],['read']
understood,['understood'],['understood']
privacy,['privacy'],['privaci']
notice.,['notice'],['notic']
login.forgotpassword.captchalabel,['login.forgotpassword.captchalabel'],['loginforgotpasswordcaptchalabel']
companies,['companies'],['compani']
solutions,['solutions'],['solut']
Careers,['careers'],['career']
releases,['releases'],['releas']
Sponsorship,['sponsorship'],['sponsorship']
Darb,['darb'],['darb']
Qatarisation,['qatarisation'],['qataris']
Annual,['annual'],['annual']
reports,['reports'],['report']
Environmental,['environmental'],['environment']
sustainability,['sustainability'],['sustain']
Executive,['executive'],['execut']
Cargo,['cargo'],['cargo']
Internal,['internal'],['intern']
Media,['media'],['media']
Design,['design'],['design']
Organisation,['organisation'],['organis']
QMICE,['qmice'],['qmice']
meetings,['meetings'],['meet']
Advertise,['advertise'],['advertis']
Affiliate,['affiliate'],['affili']
marketing,['marketing'],['market']
e-Procurement,['e-procurement'],['eprocur']
Supplier,['supplier'],['supplier']
Registration,['registration'],['registr']
Trade,['trade'],['trade']
alerts,['alerts'],['alert']
App,['app'],['app']
Let’s,"['let', '’']",['let']
stay,['stay'],['stay']
connected,['connected'],['connect']
World’s,"['world', '’']",['world']
Class,['class'],['class']
World's,"['world', ""'s""]",['world']
Lounge,['lounge'],['loung']
Cookie,['cookie'],['cooki']
policy,['policy'],['polici']
Legal,['legal'],['legal']
Accessibility,['accessibility'],['access']
Combating,['combating'],['combat']
human,['human'],['human']
trafficking,['trafficking'],['traffick']
Sitemap,['sitemap'],['sitemap']
Consent,['consent'],['consent']
rights,['rights'],['right']
reserved,['reserved'],['reserv']
One-time,['one-time'],['onetim']
pin,['pin'],['pin']
Add,['add'],['add']
layer,['layer'],['layer']
security,['security'],['secur']
one-time,['one-time'],['onetim']
(OTP).,['otp'],['otp']
Secure,['secure'],['secur']
OTP:,['otp'],['otp']
Always,['always'],['alway']
login,['login'],['login']
transactions,['transactions'],['transact']
OTP,['otp'],['otp']
via:,['via'],['via']
login.otp.mobile.calling.code.emptyerrormessage,['login.otp.mobile.calling.code.emptyerrormessage'],['loginotpmobilecallingcodeemptyerrormessag']
empty,['empty'],['empti']
service,['service'],['servic']
error,['error'],['error']
less,['less'],['less']
without,['without'],['without']
understand,['understand'],['understand']
additionaly,['additionaly'],['additionali']
secured,['secured'],['secur']
password,['password'],['password']
Terms,['terms'],['term']
Conditions,['conditions'],['condit']
programme.,['programme'],['programm']
preferences,['preferences'],['prefer']
updated.,['updated'],['updat']
verification,['verification'],['verif']
link,['link'],['link']
sent,['sent'],['sent']
newly,['newly'],['newli']
amended,['amended'],['amend']
account.,['account'],['account']
wish,['wish'],['wish']
(OTP),['otp'],['otp']
registered,['registered'],['regist']
new,['new'],['new']
successfully.,['successfully'],['success']
received,['received'],['receiv']
re-sent.,['re-sent'],['resent']
Resend,['resend'],['resend']
request,['request'],['request']
seconds.,['seconds'],['second']
temporarily,['temporarily'],['temporarili']
locked,['locked'],['lock']
daily,['daily'],['daili']
attempts,['attempts'],['attempt']
reached.,['reached'],['reach']
resetting,['resetting'],['reset']
hours.,['hours'],['hour']
Back,['back'],['back']
successfully,['successfully'],['success']
verified.,['verified'],['verifi']
contact,['contact'],['contact']
changed..,"['changed', '..']",['chang']
Verify,['verify'],['verifi']
Partners,['partners'],['partner']
PDF,['pdf'],['pdf']
Accommodations,['accommodations'],['accommod']
Worldwide,['worldwide'],['worldwid']
Great,['great'],['great']
Trip.comHotelsFlightsTrainsCarsCar,['trip.comhotelsflightstrainscarscar'],['tripcomhotelsflightstrainscarscar']
RentalsAirport,['rentalsairport'],['rentalsairport']
TransfersAttractions,['transfersattractions'],['transfersattract']
ToursBundle,['toursbundle'],['toursbundl']
SaveCruisesCustom,['savecruisescustom'],['savecruisescustom']
TripsDestinationsTrip.com,['tripsdestinationstrip.com'],['tripsdestinationstripcom']
RewardsDealsList,['rewardsdealslist'],['rewardsdealslist']
PropertyAppHelpUSDSearch,['propertyapphelpusdsearch'],['propertyapphelpusdsearch']
"BookingsHotelsDestinationCity,",['bookingshotelsdestinationcity'],['bookingshotelsdestinationc']
"region,",['region'],['region']
landmark,['landmark'],['landmark']
property,['property'],['properti']
nightsCheck-outRooms,['nightscheck-outrooms'],['nightscheckoutroom']
"room,",['room'],['room']
"adults,",['adults'],['adult']
childrenSearchFAQHow,['childrensearchfaqhow'],['childrensearchfaqhow']
Trip.com?How,['trip.com'],['tripcomhow']
Trip.com?Where,['trip.com'],['tripcomwher']
lower,['lower'],['lower']
hotels?How,['hotels'],['hotelshow']
hotels,['hotels'],['hotel']
listed,['listed'],['list']
Trip.com?Can,['trip.com'],['tripcomcan']
cancel,['cancel'],['cancel']
bookings,['bookings'],['book']
Trip.com's,"['trip.com', ""'s""]",['tripcom']
support?Hotel,"['support', 'hotel']",['supporthotel']
InfoNumber,['infonumber'],['infonumb']
Trip.comHotels,['trip.comhotels'],['tripcomhotel']
Suit,['suit'],['suit']
EveryoneWe,['everyonewe'],['everyonew']
know,['know'],['know']
break,['break'],['break']
"holiday,",['holiday'],['holiday']
"Trip.com,",['trip.com'],['tripcom']
tick,['tick'],['tick']
box.,['box'],['box']
choice,['choice'],['choic']
countries,['countries'],['countri']
regions,['regions'],['region']
across,['across'],['across']
"world,",['world'],['world']
whether,['whether'],['whether']
jetting,['jetting'],['jet']
staying,['staying'],['stay']
closer,['closer'],['closer']
"home,",['home'],['home']
finding,['finding'],['find']
never,['never'],['never']
easier.,['easier'],['easier']
"hostels,",['hostels'],['hostel']
"homes,",['homes'],['home']
"cottages,",['cottages'],['cottag']
B&Bs,"['b', 'bs']",['bb']
self-catered,['self-catered'],['selfcat']
catered,['catered'],['cater']
"apartments,",['apartments'],['apart']
available,['available'],['avail']
everyone,['everyone'],['everyon']
Trip.com.,['trip.com'],['tripcom']
Whether,['whether'],['whether']
looking,['looking'],['look']
"low-cost,",['low-cost'],['lowcost']
luxury,['luxury'],['luxuri']
"middle,",['middle'],['middl']
everything,['everything'],['everyth']
honeymoon-worthy,['honeymoon-worthy'],['honeymoonworthi']
stays,['stays'],['stay']
budget,['budget'],['budget']
backpacker-friendly,['backpacker-friendly'],['backpackerfriendli']
hostels,['hostels'],['hostel']
alike.,['alike'],['alik']
"filter,",['filter'],['filter']
"search,",['search'],['search']
book.Best,['book.best'],['bookbest']
Price,['price'],['price']
GuaranteedThere's,"['guaranteedthere', ""'s""]",['guaranteedther']
need,['need'],['need']
searching,['searching'],['search']
several,['several'],['sever']
"price,",['price'],['price']
price,['price'],['price']
"match,",['match'],['match']
getting,['getting'],['get']
deal.,['deal'],['deal']
option,['option'],['option']
"elsewhere,",['elsewhere'],['elsewher']
refund,['refund'],['refund']
difference.,['difference'],['differ']
Joining,['joining'],['join']
Trip.com,['trip.com'],['tripcom']
loyalty,['loyalty'],['loyalti']
program,['program'],['program']
great,['great'],['great']
way,['way'],['way']
money.,['money'],['money']
addition,['addition'],['addit']
unlocking,['unlocking'],['unlock']
member-only,['member-only'],['memberonli']
"discounts,",['discounts'],['discount']
earn,['earn'],['earn']
Coins,['coins'],['coin']
"book,",['book'],['book']
instantly,['instantly'],['instantli']
money,['money'],['money']
"Plus,",['plus'],['plu']
free,['free'],['free']
lasts,['lasts'],['last']
lifetime.,['lifetime'],['lifetim']
along,['along'],['along']
"way,",['way'],['way']
award-winning,['award-winning'],['awardwin']
assistance,['assistance'],['assist']
need.Show,['need.show'],['needshow']
MoreRecommendationsTrending,['morerecommendationstrending'],['morerecommendationstrend']
CitiesPopular,['citiespopular'],['citiespopular']
HotelsExplore,['hotelsexplore'],['hotelsexplor']
MoreHotels,['morehotels'],['morehotel']
IliHotels,['ilihotels'],['ilihotel']
Fort,['fort'],['fort']
RileyHotels,['rileyhotels'],['rileyhotel']
SeoulHotels,['seoulhotels'],['seoulhotel']
NegauneeHotels,['negauneehotels'],['negauneehotel']
EknorHotels,['eknorhotels'],['eknorhotel']
Kafr,['kafr'],['kafr']
Monshaat,['monshaat'],['monshaat']
El-NasrHotels,['el-nasrhotels'],['elnasrhotel']
BarghisHotels,['barghishotels'],['barghishotel']
Sitellu,['sitellu'],['sitellu']
Tali,['tali'],['tali']
Urang,['urang'],['urang']
JeheHotels,['jehehotels'],['jehehotel']
Ban,['ban'],['ban']
RueaHotels,['rueahotels'],['rueahotel']
NordheimHanting,['nordheimhanting'],['nordheimh']
(Shanghai,['shanghai'],['shanghai']
Nanjing,['nanjing'],['nanj']
Road,['road'],['road']
Pedestrian,['pedestrian'],['pedestrian']
Street,['street'],['street']
Center)HOME,"['center', 'home']",['centerhom']
SUITES,['suites'],['suit']
HILTON,['hilton'],['hilton']
BEIJING,['beijing'],['beij']
WEST,['west'],['west']
RAILWAY,['railway'],['railway']
STATIONAerotel,['stationaerotel'],['stationaerotel']
BeijingLi,['beijingli'],['beijingli']
Jing,['jing'],['jing']
Resort,['resort'],['resort']
(Lijiang,['lijiang'],['lijiang']
"Branch,",['branch'],['branch']
Yangshuo,['yangshuo'],['yangshuo']
West,['west'],['west']
"Street)Staypineapple,","['street', 'staypineapple']",['streetstaypineappl']
Artful,['artful'],['art']
"Hotel,",['hotel'],['hotel']
Midtown,['midtown'],['midtown']
YorkHotels,['yorkhotels'],['yorkhotel']
encounteredHejia,['encounteredhejia'],['encounteredhejia']
(Beijing,['beijing'],['beij']
Guang'anmen,"[""guang'anmen""]",['guanganmen']
Hospital,['hospital'],['hospit']
Traditional,['traditional'],['tradit']
Chinese,['chinese'],['chines']
Medicine)Sea,"['medicine', 'sea']",['medicinesea']
Horizon,['horizon'],['horizon']
HotelTHE,['hotelthe'],['hotelth']
XANADU,['xanadu'],['xanadu']
"GUANGZHOU,VIGNETTE","['guangzhou', 'vignette']",['guangzhouvignett']
COLLECTION,['collection'],['collect']
IHG,['ihg'],['ihg']
HOTEL,['hotel'],['hotel']
ReviewsExotic,['reviewsexotic'],['reviewsexot']
·WHotelTesla,['·whoteltesla'],['whoteltesla']
Wellness,['wellness'],['well']
MedBed,['medbed'],['medb']
CenterFreedom,['centerfreedom'],['centerfreedom']
Acres,['acres'],['acr']
Lifestyle,['lifestyle'],['lifestyl']
(Swinger),['swinger'],['swinger']
Resorts,['resorts'],['resort']
OnlyThe,['onlythe'],['onlyth']
Spalding,['spalding'],['spald']
InnThe,['innthe'],['innth']
ConneautYalong,['conneautyalong'],['conneautyalong']
Bay,['bay'],['bay']
Earthly,['earthly'],['earthli']
Paradise,['paradise'],['paradis']
Birds,['birds'],['bird']
Nest,['nest'],['nest']
ResortMaison,['resortmaison'],['resortmaison']
Charme,['charme'],['charm']
de,['de'],['de']
l'IlePhan,"[""l'ilephan""]",['lilephan']
Long,['long'],['long']
HotelIsland,['hotelisland'],['hotelisland']
Raffaele,['raffaele'],['raffael']
Incantevole,['incantevole'],['incantevol']
Casa,['casa'],['casa']
Per,['per'],['per']
PersoneValencourtCanvas,['personevalencourtcanvas'],['personevalencourtcanva']
Boutique,['boutique'],['boutiqu']
ReviewsPark,['reviewspark'],['reviewspark']
Inn,['inn'],['inn']
Radisson,['radisson'],['radisson']
Davao,['davao'],['davao']
ReviewsPillow,['reviewspillow'],['reviewspillow']
Guest,['guest'],['guest']
House,['house'],['hous']
ReviewsRest,['reviewsrest'],['reviewsrest']
Kujo,['kujo'],['kujo']
Apartment,['apartment'],['apart']
ReviewsUnite,['reviewsunite'],['reviewsunit']
ReviewsSun,['reviewssun'],['reviewssun']
Inns,['inns'],['inn']
Kuantan,['kuantan'],['kuantan']
ReviewsSongyuan,['reviewssongyuan'],['reviewssongyuan']
ReviewsDowntown,['reviewsdowntown'],['reviewsdowntown']
Camper,['camper'],['camper']
Scandic,['scandic'],['scandic']
ReviewsGardens,['reviewsgardens'],['reviewsgarden']
Cabin,['cabin'],['cabin']
ReviewsDivya,['reviewsdivya'],['reviewsdivya']
Sutra,['sutra'],['sutra']
Suites,['suites'],['suit']
Robson,['robson'],['robson']
Downtown,['downtown'],['downtown']
Vancouver,['vancouver'],['vancouv']
Reviewsmega,['reviewsmega'],['reviewsmega']
saleContact,['salecontact'],['salecontact']
UsCustomer,['uscustomer'],['uscustom']
SupportService,['supportservice'],['supportservic']
GuaranteeMore,['guaranteemore'],['guaranteemor']
Service,['service'],['servic']
InfoWebsite,['infowebsite'],['infowebsit']
FeedbackAboutAbout,['feedbackaboutabout'],['feedbackaboutabout']
Trip.comNewsCareersTerms,['trip.comnewscareersterms'],['tripcomnewscareersterm']
ConditionsPrivacy,['conditionsprivacy'],['conditionsprivaci']
StatementDo,['statementdo'],['statementdo']
Sell,['sell'],['sell']
Personal,['personal'],['person']
InformationAbout,['informationabout'],['informationabout']
GroupOther,['groupother'],['groupoth']
ServicesInvestor,['servicesinvestor'],['servicesinvestor']
RelationsTrip.com,['relationstrip.com'],['relationstripcom']
RewardsAffiliate,['rewardsaffiliate'],['rewardsaffili']
ProgramList,['programlist'],['programlist']
PropertyAll,['propertyall'],['propertyal']
HotelsBecome,['hotelsbecome'],['hotelsbecom']
SupplierSecurityPayment,['suppliersecuritypayment'],['suppliersecuritypay']
MethodsOur,['methodsour'],['methodsour']
PartnersCopyright,['partnerscopyright'],['partnerscopyright']
Pte.,['pte'],['pte']
Ltd.,['ltd'],['ltd']
reservedSite,['reservedsite'],['reservedsit']
Operator:,['operator'],['oper']
Kong,['kong'],['kong']
RewardsDealsAppHelpUSDSearch,['rewardsdealsapphelpusdsearch'],['rewardsdealsapphelpusdsearch']
BookingsHome>Local,"['bookingshome', 'local']",['bookingshomeloc']
Experiences,['experiences'],['experi']
Kong>Search,"['kong', 'search']",['kongsearch']
ResultsDestinationKeywords,['resultsdestinationkeywords'],['resultsdestinationkeyword']
(optional),['optional'],['option']
activity,['activity'],['activ']
foundLocal,['foundlocal'],['foundloc']
RecommendationsAttractions,['recommendationsattractions'],['recommendationsattract']
ShowsSai,['showssai'],['showssai']
Kung,['kung'],['kung']
Seafood,['seafood'],['seafood']
Street|Seafood,['street|seafood'],['streetseafood']
Street|Hung,['street|hung'],['streethung']
Shing,['shing'],['shing']
Temple|Sai,['temple|sai'],['templesai']
Kung|Temple,['kung|temple'],['kungtempl']
Night,['night'],['night']
Market|Jardine,['market|jardine'],['marketjardin']
Noonday,['noonday'],['noonday']
Gun|Tai,['gun|tai'],['guntai']
Wai,['wai'],['wai']
Village|Murray,['village|murray'],['villagemurray']
IU,['iu'],['iu']
WORLD,['world'],['world']
TOUR,['tour'],['tour']
CONCERT,['concert'],['concert']
HONG,['hong'],['hong']
KONG|Southorn,['kong|southorn'],['kongsouthorn']
Playground|Wah,['playground|wah'],['playgroundwah']
Fu,['fu'],['fu']
Estate|Hong,['estate|hong'],['estatehong']
Racing,['racing'],['race']
Museum|Tsang,['museum|tsang'],['museumtsang']
Tai,['tai'],['tai']
Uk|Sai,['uk|sai'],['uksai']
Park|Lan,['park|lan'],['parklan']
Kwai,['kwai'],['kwai']
Fong|Diocesan,['fong|diocesan'],['fongdiocesan']
Girls',['girls'],['girl']
School|Ancient,['school|ancient'],['schoolanci']
Gatehouse,['gatehouse'],['gatehous']
Shuqing,['shuqing'],['shuqe']
Bookroom|Yu,['bookroom|yu'],['bookroomyu']
Kiu,['kiu'],['kiu']
Ancestral,['ancestral'],['ancestr']
Hall|Ho,['hall|ho'],['hallho']
Pui,['pui'],['pui']
Reservoir,['reservoir'],['reservoir']
Walk|Western,['walk|western'],['walkwestern']
Monastery|Ringing,['monastery|ringing'],['monasteryring']
Bell,['bell'],['bell']
Rock,['rock'],['rock']
(叮噹石)|Wong,"['叮噹石', '|wong']",['叮噹石wong']
Nai,['nai'],['nai']
Chung,['chung'],['chung']
Centre|Tai,['centre|tai'],['centretai']
Shek,['shek'],['shek']
Mo|Jumpin,['mo|jumpin'],['mojumpin']
Gym,['gym'],['gym']
(Whampoa,['whampoa'],['whampoa']
Garden,['garden'],['garden']
Store)|The,"['store', '|the']",['storeth']
Rapids|Shek,['rapids|shek'],['rapidsshek']
Kip,['kip'],['kip']
Mei,['mei'],['mei']
Playground|Lin,['playground|lin'],['playgroundlin']
Yan,['yan'],['yan']
Monastery,['monastery'],['monasteri']
Pavilion|Cheung,['pavilion|cheung'],['pavilioncheung']
Tsui|Sai,['tsui|sai'],['tsuisai']
Trail|Yan,['trail|yan'],['trailyan']
Oi,['oi'],['oi']
Playground|Top,['playground|top'],['playgroundtop']
Services[Limited,"['services', 'limited']",['serviceslimit']
Express,['express'],['express']
Kowloon,['kowloon'],['kowloon']
Station,['station'],['station']
e-ticket,['e-ticket'],['eticket']
[Official,['official'],['offici']
Adult,['adult'],['adult']
Ticket,['ticket'],['ticket']
Water,['water'],['water']
Jet】Fly,['jet】fly'],['jetfli']
Macau-Free,['macau-free'],['macaufre']
Boat,['boat'],['boat']
Offer|Cotai,['offer|cotai'],['offercotai']
Ferry,['ferry'],['ferri']
(Hong,['hong'],['hong']
Macau,['macau'],['macau']
Terminal,['terminal'],['termin']
Taipa,['taipa'],['taipa']
Terminal)|Cotai,"['terminal', '|cotai']",['terminalcotai']
Cotai,['cotai'],['cotai']
One-way,['one-way'],['oneway']
"(Taipa,",['taipa'],['taipa']
Sheung,['sheung'],['sheung']
"Wan,",['wan'],['wan']
Kong)|Hong,"['kong', '|hong']",['konghong']
MTR,['mtr'],['mtr']
Express|Hong,['express|hong'],['expresshong']
(QR,['qr'],['qr']
Direct,['direct'],['direct']
Entry)|,['entry'],['entri']
TurboJet,['turbojet'],['turbojet']
(HK,['hk'],['hk']
Wan,['wan'],['wan']
MACAU,['macau'],['macau']
Outer,['outer'],['outer']
Harbour)（Day,"['harbour', '（day']",['harbourday']
Sailing）|,['sailing）|'],['sail']
(MACAU,['macau'],['macau']
Harbour,['harbour'],['harbour']
HK,['hk'],['hk']
Wan)（Day,"['wan', '（day']",['wanday']
Sailing）|TurboJet,['sailing）|turbojet'],['sailingturbojet']
ferry,['ferry'],['ferri']
ticket,['ticket'],['ticket']
one-way,['one-way'],['oneway']
Taipa)|Cotai,"['taipa', '|cotai']",['taipacotai']
Private,['private'],['privat']
Personalised,['personalised'],['personalis']
Tour,['tour'],['tour']
Local,['local'],['local']
Insider|[Direct,"['insider|', 'direct']",['insiderdirect']
delivery,['delivery'],['deliveri']
Japan],['japan'],['japan']
Kishu,['kishu'],['kishu']
fruit,['fruit'],['fruit']
amazake,['amazake'],['amazak']
set,['set'],['set']
types,['types'],['type']
"available,",['available'],['avail']
ladies’,"['ladies', '’']",['ladi']
favorite)｜Only,"['favorite', '｜only']",['favoriteonli']
shipping,['shipping'],['ship']
Kong|Hong,['kong|hong'],['konghong']
Transfer,['transfer'],['transfer']
Chek,['chek'],['chek']
Lap,['lap'],['lap']
Kok,['kok'],['kok']
Kong|[Direct,"['kong|', 'direct']",['kongdirect']
"Japan,",['japan'],['japan']
gadgets,['gadgets'],['gadget']
parents,['parents'],['parent']
home],['home'],['home']
variety,['variety'],['varieti']
cartoon-style,['cartoon-style'],['cartoonstyl']
water,['water'],['water']
dispenser,['dispenser'],['dispens']
machines,['machines'],['machin']
Kong)|[Direct,"['kong', 'direct']",['kongdirect']
Asahi,['asahi'],['asahi']
Full,['full'],['full']
Open,['open'],['open']
Cap,['cap'],['cap']
Foam,['foam'],['foam']
Beer,['beer'],['beer']
(Latest,['latest'],['latest']
launch!,['launch'],['launch']
item!)｜Only,"['item', '｜only']",['itemonli']
in-depth,['in-depth'],['indepth']
Guide,['guide'],['guid']
Palace,['palace'],['palac']
Museum,['museum'],['museum']
[City,['city'],['citi']
Speaker,['speaker'],['speaker']
includes,['includes'],['includ']
standard,['standard'],['standard']
Admission,['admission'],['admiss']
Tickets,['tickets'],['ticket']
Museum]|Hong,"['museum', '|hong']",['museumhong']
(HKG),['hkg'],['hkg']
Round-Trip,['round-trip'],['roundtrip']
Transfer|,['transfer|'],['transfer']
Shuttle,['shuttle'],['shuttl']
boat,['boat'],['boat']
Bridge,['bridge'],['bridg']
Heritage,['heritage'],['heritag']
Pier,['pier'],['pier']
(private,['private'],['privat']
boat)|[Hong,"['boat', 'hong']",['boathong']
Kong-Shenzhen,['kong-shenzhen'],['kongshenzhen']
Express],['express'],['express']
bus,['bus'],['bu']
Shenzhen,['shenzhen'],['shenzhen']
(Shenzhen,['shenzhen'],['shenzhen']
Qianhai,['qianhai'],['qianhai']
Sam)|Taixuan,"['sam', '|taixuan']",['samtaixuan']
Taoist,['taoist'],['taoist']
Temple|Top,['temple|top'],['templetop']
Phone,['phone'],['phone']
CardsChina·Hong,['cardschina·hong'],['cardschinahong']
Kong·Macau,['kong·macau'],['kongmacau']
eSIM｜Unlimited,['esim｜unlimited'],['esimunlimit']
4G,['4g'],['g']
High-speed,['high-speed'],['highspe']
"Data|China,",['data|china'],['datachina']
eSIM｜Total,['esim｜total'],['esimtot']
5GB/10GB/15GB/20GB,['5gb/10gb/15gb/20gb'],['gb']
LTE,['lte'],['lte']
Unlimited,['unlimited'],['unlimit']
high-speed,['high-speed'],['highspe']
data|Hong,['data|hong'],['datahong']
Kong/Macao,['kong/macao'],['kongmacao']
eSIM,['esim'],['esim']
Day,['day'],['day']
Pass/Data,['pass/data'],['passdata']
Package,['package'],['packag']
Code)|Hong,"['code', '|hong']",['codehong']
Kong/Macau,['kong/macau'],['kongmacau']
"Macau,",['macau'],['macau']
"Singapore,",['singapore'],['singapor']
"Malaysia,",['malaysia'],['malaysia']
"Thailand,",['thailand'],['thailand']
"Indonesia,",['indonesia'],['indonesia']
"Cambodia,",['cambodia'],['cambodia']
Data,['data'],['data']
plan,['plan'],['plan']
QR,['qr'],['qr']
Code|Asia・Australia,['code|asia・australia'],['codeasiaaustralia']
eSIM｜AIS,['esim｜ais'],['esimai']
6GB,['6gb'],['gb']
5G/4G,['5g/4g'],['g']
Data|Hong,['data|hong'],['datahong']
eSIM｜Common,['esim｜common'],['esimcommon']
unlimited,['unlimited'],['unlimit']
data,['data'],['data']
code|Hong,['code|hong'],['codehong']
|China&Hong,"['|china', 'hong']",['chinahong']
Kong&Macau&Taiwan,"['kong', 'macau', 'taiwan']",['kongmacautaiwan']
Pass/data,['pass/data'],['passdata']
code)|China,"['code', '|china']",['codechina']
esim｜High,['esim｜high'],['esimhigh']
speed,['speed'],['speed']
"500MB/1GB/2GB/3GB,",['500mb/1gb/2gb/3gb'],['gb']
total,['total'],['total']
capacity,['capacity'],['capac']
4G/5G,['4g/5g'],['g']
network,['network'],['network']
SIM,['sim'],['sim']
Card,['card'],['card']
"(HK,",['hk'],['hk']
Delivery,['delivery'],['deliveri']
Only)|AIS,['|ais'],['onlyai']
esim,['esim'],['esim']
code)|Mainland,"['code', '|mainland']",['codemainland']
|[Hong,['hong'],['hong']
Macau],['macau'],['macau']
Internet,['internet'],['internet']
Card｜Optional,['card｜optional'],['cardopt']
days｜Insert,['days｜insert'],['daysinsert']
card,['card'],['card']
use｜Self-pickup,['use｜self-pickup'],['useselfpickup']
Airport|,['airport|'],['airport']
Regions,['regions'],['region']
|Asia,['|asia'],['asia']
Code)|[Hong,"['code', 'hong']",['codehong']
China],['china'],['china']
pick,['pick'],['pick']
Airport|Hong,['airport|hong'],['airporthong']
WiFi,['wifi'],['wifi']
(high,['high'],['high']
throughout,['throughout'],['throughout']
reduction),['reduction'],['reduct']
(pick,['pick'],['pick']
return,['return'],['return']
Airport)|[Hong,"['airport', 'hong']",['airporthong']
Mainland,['mainland'],['mainland']
Unicom/Hutchison,['unicom/hutchison'],['unicomhutchison']
Insert,['insert'],['insert']
Self-pickup,['self-pickup'],['selfpickup']
Airport|Top,['airport|top'],['airporttop']
ExperiencesHong,['experienceshong'],['experienceshong']
Luxury,['luxury'],['luxuri']
Yacht·Victoria,['yacht·victoria'],['yachtvictoria']
Harbor,['harbor'],['harbor']
Sightseeing,['sightseeing'],['sightse']
Cruise,['cruise'],['cruis']
"Ticket|""SCHOOL","['ticket|', ""''"", 'school']",['ticketschool']
"ROCK""","['rock', ""''""]",['rock']
Musical,['musical'],['music']
Grand,['grand'],['grand']
Café,['café'],['café']
@Harbour,['harbour'],['harbour']
Lunch/Dinner,['lunch/dinner'],['lunchdinn']
Festive,['festive'],['festiv']
Buffet,['buffet'],['buffet']
off)|Hong,['|hong'],['offhong']
Yacht,['yacht'],['yacht']
Dream,['dream'],['dream']
Victoria,['victoria'],['victoria']
Tour|MoMo,['tour|momo'],['tourmomo']
Café@,['café'],['café']
Courtyard,['courtyard'],['courtyard']
Marriott,['marriott'],['marriott']
Lunch,['lunch'],['lunch']
Buffet/Dinner,['buffet/dinner'],['buffetdinn']
Buffet/Oyster,['buffet/oyster'],['buffetoyst']
seafood,['seafood'],['seafood']
buffet,['buffet'],['buffet']
dinner,['dinner'],['dinner']
off)|Harvest,['|harvest'],['offharvest']
"Restaurant,",['restaurant'],['restaur']
Noah's,"['noah', ""'s""]",['noah']
Ark,['ark'],['ark']
Dining/Buffet/Chill,['dining/buffet/chill'],['diningbuffetchil']
Grill,['grill'],['grill']
Seaview,['seaview'],['seaview']
BBQ,['bbq'],['bbq']
Feast|Hong,['feast|hong'],['feasthong']
Reaching,['reaching'],['reach']
Stars,['stars'],['star']
Tour|Tai,['tour|tai'],['tourtai']
River,['river'],['river']
Tickets|Hong,['tickets|hong'],['ticketshong']
Peak,['peak'],['peak']
cable,['cable'],['cabl']
car+,['car+'],['car']
Sky,['sky'],['sky']
Terrace,['terrace'],['terrac']
Tickets/,['tickets/'],['ticket']
Food,['food'],['food']
Beverages,['beverages'],['beverag']
Vouchers|Bauhinia,['vouchers|bauhinia'],['vouchersbauhinia']
Bauhinia,['bauhinia'],['bauhinia']
Symphony,['symphony'],['symphoni']
"Lights""","['lights', ""''""]",['light']
Sea,['sea'],['sea']
Dinner,['dinner'],['dinner']
Ticket|Hong,['ticket|hong'],['tickethong']
MUSEA——TIRPSE,['musea——tirpse'],['museatirps']
Afternoon,['afternoon'],['afternoon']
Tea,['tea'],['tea']
(Provence,['provence'],['provenc']
Set),['set'],['set']
Hiking,['hiking'],['hike']
Lai,['lai'],['lai']
Chi,['chi'],['chi']
Wo|Organic,['wo|organic'],['woorgan']
Dumplings,['dumplings'],['dumpl']
Scratch,['scratch'],['scratch']
Market,['market'],['market']
style,['style'],['style']
night,['night'],['night']
cruise,['cruise'],['cruis']
squid,['squid'],['squid']
cuttlefish,['cuttlefish'],['cuttlefish']
fishing.,['fishing'],['fish']
Fishing,['fishing'],['fish']
gear,['gear'],['gear']
snacks,['snacks'],['snack']
included.,['included'],['includ']
Chartering,['chartering'],['charter']
group,['group'],['group']
available.|Lamma,['available.|lamma'],['availablelamma']
Island,['island'],['island']
Point,['point'],['point']
Sun,['sun'],['sun']
Tsuen,['tsuen'],['tsuen']
Turkish,['turkish'],['turkish']
Mosaic,['mosaic'],['mosaic']
Moon,['moon'],['moon']
Lamp,['lamp'],['lamp']
Course,['course'],['cours']
Experience|【Hansik,['experience|【hansik'],['experiencehansik']
Goo】Seasonal,['goo】seasonal'],['gooseason']
Tasting,['tasting'],['tast']
Set|Lamma,['set|lamma'],['setlamma']
Village,['village'],['villag']
Marseille,['marseille'],['marseil']
Coaster,['coaster'],['coaster']
Experience|Popway,['experience|popway'],['experiencepopway']
Popway,['popway'],['popway']
Deck,['deck'],['deck']
Starlight,['starlight'],['starlight']
Two|Creative,['two|creative'],['twocr']
tie-dye,['tie-dye'],['tiedy']
children’s,"['children', '’']",['children']
T-Shirt,['t-shirt'],['tshirt']
course,['course'],['cours']
"Village,",['village'],['villag']
